Wavelength (nm),Reference 1,Scan_ID 1,Scan_ID 2,Scan_ID 3,Scan_ID 4,Scan_ID 5,Scan_ID 6,Scan_ID 7,Scan_ID 8,Scan_ID 9,Scan_ID 10,Scan_ID 11,Scan_ID 12,Scan_ID 13,Scan_ID 14,Scan_ID 15,Scan_ID 16,Scan_ID 17,Scan_ID 18,Scan_ID 19,Scan_ID 20,Scan_ID 21,Scan_ID 22,Scan_ID 23,Scan_ID 24,Scan_ID 25,Scan_ID 26
753.8513077294785,11322.0,11689.0,12342.0,11899.5,12012.0,6625.0,6891.0,6716.0,5361.0,5314.0,5229.0,4148.0,4150.5,4108.5,1419.5,1554.5,1554.5,1.0,2758.5,2529.5,2691.0,1510.0,1346.0,1398.0,1205.5,1000.0,985.0
755.2687843692048,11188.0,11446.5,12027.0,11561.5,11663.0,6582.5,6670.5,6747.0,5243.0,5252.5,5093.0,4218.5,4101.0,4076.0,1424.0,1640.5,1722.0,1.0,2731.5,2401.5,2522.5,1353.5,1315.5,1398.0,1123.5,930.0,930.5
756.6757434897606,10869.0,11218.5,11503.0,11104.0,11519.5,6359.0,6418.0,6568.5,4903.0,5281.5,5004.5,4059.5,4112.5,4013.5,1550.0,1496.5,1467.0,37.0,2647.0,2530.5,2468.0,1279.0,1342.0,1318.5,984.0,883.5,957.5
758.0721364753877,10339.0,10697.0,10918.0,10765.5,11022.0,6219.0,6220.5,6251.0,4712.0,4933.0,4743.0,3920.5,4025.0,3821.0,1475.5,1399.5,1191.0,79.5,2651.0,2472.5,2508.5,1305.5,1304.5,1318.0,936.5,819.5,913.5
759.4579146042066,9907.0,10120.5,10357.0,10419.0,10422.5,5997.5,5807.0,5856.5,4538.5,4552.5,4525.0,3656.0,3736.5,3573.0,1424.0,1351.0,1284.0,111.5,2564.5,2205.5,2363.5,1253.5,1149.0,1268.5,880.0,850.0,848.5
760.8330290484566,9543.0,9633.5,9795.5,10056.0,10164.0,5703.0,5437.5,5694.0,4431.0,4426.5,4388.5,3548.5,3443.0,3412.5,1272.5,1325.0,1292.5,1.0,2386.0,2127.0,2191.0,1250.5,1125.5,1152.0,731.0,876.0,942.0
762.1974308747357,8841.0,9193.0,9517.0,9504.5,9808.0,5376.0,5249.5,5567.0,4191.0,4352.0,4144.5,3544.5,3303.5,3201.0,1139.5,1383.0,1229.5,1.0,2277.0,2038.5,2164.0,1238.5,1064.0,1061.5,760.0,787.0,1056.5
763.5510710442404,8391.0,8729.0,9040.5,8940.5,9201.0,5053.5,5063.0,5113.5,4014.0,4105.5,4004.0,3363.0,3243.0,3020.5,1245.0,1349.5,1146.5,1.0,2224.5,2012.5,2166.0,1210.0,1142.0,1103.0,707.5,730.5,1112.5
764.8939004130059,8310.0,8445.0,8781.5,8632.0,8770.0,4841.0,5015.5,4828.0,3996.5,3838.5,3954.5,3223.0,3167.5,2998.0,1238.5,1249.5,1188.0,1.0,2044.0,2090.0,2018.5,1136.5,1034.0,1092.5,664.5,814.5,953.5
766.2258697321464,7988.0,8439.5,8648.0,8573.5,8530.5,4824.5,4921.5,4588.0,3901.0,3702.0,3877.5,3100.5,3064.5,3014.5,1119.5,1108.0,1205.5,1.0,1889.5,1867.5,2024.0,1080.5,891.0,982.0,809.0,729.5,844.5
767.5469296480946,7877.0,8285.0,8333.5,8417.5,8400.0,4821.5,4618.5,4388.5,3810.5,3699.5,3667.5,3019.0,2993.0,2906.0,1034.0,1088.0,1044.0,1.0,1819.5,1768.5,1930.0,1108.5,947.0,1015.0,763.5,571.5,832.0
768.8570307028418,7688.0,7924.0,8136.0,8035.5,8180.5,4695.0,4517.0,4561.0,3781.0,3637.0,3558.0,2928.5,3031.0,2799.5,1122.0,1206.5,889.0,1.0,1846.0,1910.0,1831.5,981.5,876.5,992.0,681.0,692.5,767.0
770.1561233341782,7337.0,7711.5,7807.0,7698.0,7771.5,4504.0,4612.0,4591.5,3761.5,3507.5,3545.5,2815.0,2965.5,2722.5,1067.0,1210.5,873.0,1.0,1892.0,1847.5,1796.5,792.5,814.0,974.0,751.5,692.5,739.0
771.4441578759328,7299.0,7493.0,7883.5,7613.5,7594.5,4347.0,4577.5,4506.0,3778.5,3467.0,3474.0,2714.5,2763.0,2636.5,895.0,1144.0,987.0,155.5,1789.0,1788.5,1602.5,824.0,883.0,941.0,671.5,614.0,669.5
772.7210845582126,7407.0,7346.0,7788.0,7608.5,7505.0,4291.0,4447.0,4475.5,3734.5,3327.0,3425.0,2751.0,2688.0,2661.0,991.5,1165.5,1069.0,146.5,1589.0,1797.0,1634.0,941.0,922.5,893.0,741.5,644.0,593.0
773.9868535076445,7206.0,7302.5,7508.0,7479.5,7365.5,4357.5,4403.0,4300.5,3610.0,3344.5,3467.0,2751.0,2702.5,2686.5,996.5,1120.5,1028.5,1.0,1593.0,1799.0,1687.0,957.5,985.0,892.5,817.0,715.0,634.0
775.2414147476129,6948.0,7264.0,7290.0,7233.0,7386.0,4396.5,4383.5,4135.0,3464.0,3483.5,3469.5,2616.5,2753.0,2617.5,945.0,1006.0,1009.5,15.0,1663.0,1686.5,1589.0,889.5,997.5,893.5,665.5,691.5,641.0
776.4847181985016,6958.0,7251.0,7058.0,7202.0,7279.0,4249.0,4257.5,4149.0,3501.5,3297.5,3362.5,2661.0,2657.0,2433.0,1047.5,924.5,980.5,1.0,1747.0,1568.5,1598.0,862.5,921.5,840.0,581.0,663.5,563.5
777.716713677933,6791.0,7020.5,7158.5,7252.0,7240.0,4141.0,4098.5,4131.0,3512.5,3066.5,3239.5,2638.5,2588.5,2367.5,1044.5,940.0,982.0,1.0,1807.0,1627.5,1586.0,886.5,813.5,877.5,603.5,804.0,619.0
778.937350901008,6503.0,6814.5,7106.5,7165.0,7181.0,4023.5,4005.5,4100.5,3230.0,3236.0,3209.0,2452.0,2667.5,2411.0,904.5,955.5,1035.5,47.0,1705.5,1660.5,1532.5,885.5,769.0,863.0,567.0,717.5,536.5
780.1465794805465,6425.0,6879.0,7036.5,6821.5,7014.5,3946.0,3949.5,4094.5,3118.5,3217.5,3251.5,2520.0,2506.5,2414.5,872.5,880.5,918.0,42.5,1612.0,1554.0,1648.5,863.5,837.0,736.0,480.5,667.0,530.0
781.3443489273269,6446.0,6741.5,7075.5,6606.0,7068.5,3962.0,3903.0,3959.0,3107.5,2957.0,3183.5,2594.5,2324.5,2311.5,901.0,924.0,822.5,64.0,1579.0,1497.0,1750.0,872.5,717.0,737.5,606.5,614.5,580.5
782.5306086503261,6258.0,6333.0,6883.5,6644.5,6904.5,3914.0,3752.5,3906.0,2955.0,2998.0,3066.0,2454.0,2270.0,2155.5,902.5,915.5,945.5,97.5,1494.0,1432.5,1593.5,915.0,694.0,793.5,720.5,480.0,570.0
783.7053079569602,5901.0,6097.5,6717.5,6500.5,6685.5,3653.0,3766.0,3979.0,2912.0,3005.5,2947.5,2326.5,2214.5,2196.0,822.0,864.0,933.0,70.0,1436.5,1383.0,1508.0,799.0,664.5,806.0,726.0,462.5,564.5
784.8683960533237,5902.0,6122.0,6737.0,6417.0,6615.0,3663.0,3773.5,3784.5,2834.5,2909.0,2877.0,2383.5,2186.0,2247.0,648.5,827.0,967.0,28.0,1539.5,1398.5,1671.0,761.0,543.0,779.5,573.5,464.0,524.5
786.0198220444298,6093.0,6206.5,6699.0,6222.0,6365.5,3838.5,3687.0,3722.5,2752.0,2899.0,2852.5,2365.5,2258.0,2205.0,729.0,867.0,989.5,23.0,1451.0,1433.5,1607.5,956.5,626.5,751.0,419.0,493.0,614.0
787.1595349344504,6016.0,6135.5,6415.0,6024.5,6190.0,3649.5,3671.0,3688.0,2886.0,2799.5,2760.5,2242.0,2314.0,2247.0,847.0,848.5,925.5,16.5,1363.5,1333.0,1481.0,868.0,695.0,631.0,473.5,512.0,612.5
788.2874836269561,5798.0,6077.5,6395.5,6072.5,6146.5,3385.5,3624.0,3406.5,2883.0,2860.5,2723.0,2212.5,2291.0,2180.0,760.0,815.5,812.0,1.0,1386.5,1324.5,1439.5,836.0,715.5,670.0,467.0,655.0,563.0
789.4036169251566,5611.0,5955.0,6351.5,6160.5,6157.5,3389.5,3490.5,3343.0,2761.5,2844.0,2598.5,2117.5,2304.0,2143.5,711.5,826.5,752.0,1.0,1291.0,1366.0,1432.0,790.0,729.5,713.0,431.0,612.5,600.0
790.5078835321397,5526.0,5838.0,5985.5,6021.5,6121.5,3499.5,3379.0,3277.0,2621.5,2583.0,2450.0,2135.0,2179.0,2153.0,839.5,772.5,792.5,11.5,1254.5,1373.0,1572.0,732.5,728.0,750.0,416.5,509.5,632.5
791.6002320511119,5575.0,5936.5,5957.5,5972.5,5869.0,3629.0,3437.5,3319.0,2660.0,2592.0,2536.5,2132.0,2163.5,2152.5,832.0,855.5,840.5,84.0,1331.0,1401.5,1677.5,894.5,641.0,780.5,552.5,529.5,580.0
792.680610985639,5767.0,6065.5,6246.0,6143.0,5988.0,3689.5,3541.0,3504.0,2832.0,2754.0,2724.0,2099.0,2237.0,2054.5,878.5,829.5,891.0,34.5,1311.0,1415.5,1538.5,780.5,679.0,644.0,665.0,501.0,603.5
793.748968739885,6029.0,6292.0,6567.5,6431.0,6359.0,3567.5,3633.0,3573.0,2876.0,2781.5,2900.5,2286.0,2293.5,2172.0,900.5,841.5,885.0,1.0,1475.5,1550.5,1548.0,849.0,694.0,694.0,531.0,624.0,575.0
794.8052536188527,6643.0,6741.5,7066.5,7070.5,6960.5,3900.5,3957.0,3893.0,3095.0,3049.5,3073.5,2568.5,2580.0,2516.0,737.0,895.0,989.0,1.0,1703.5,1499.5,1710.0,897.0,676.5,852.0,405.5,661.5,412.5
795.8494138286239,7600.0,7680.5,8043.0,7949.0,7898.5,4517.0,4372.0,4602.0,3584.5,3562.5,3459.0,2883.5,2875.0,2803.0,822.5,1043.0,1121.0,1.0,1734.0,1598.0,1828.5,906.0,814.5,961.5,680.0,689.5,554.0
796.8813974765987,8433.0,8869.5,9092.5,8787.0,8882.0,4968.0,4853.5,5119.0,3985.0,3934.0,3833.5,3195.0,3268.0,3092.5,1100.5,1268.5,1264.0,1.0,1936.5,1892.5,1990.5,1072.5,983.0,1060.5,1019.0,704.5,766.0
797.901152571736,9251.0,9687.5,9899.0,9627.5,9900.5,5513.5,5510.0,5387.0,4295.5,4185.0,4377.5,3543.5,3612.0,3238.0,1350.0,1225.5,1435.0,1.0,2313.5,2001.0,2261.5,1117.5,1106.5,1167.5,976.5,668.5,865.5
798.9086270247935,9819.0,10224.0,10524.5,10283.0,10477.0,5912.5,5894.5,5953.5,4512.5,4522.5,4772.5,3754.0,3770.5,3392.5,1386.5,1294.0,1345.5,29.5,2404.0,2173.5,2465.5,1272.5,1116.0,1283.0,879.5,936.5,920.5
799.9037686485676,10189.0,10716.5,10992.5,10667.5,10785.5,6265.5,6055.5,6420.0,4784.0,5001.0,4922.0,3782.5,3950.0,3752.0,1379.0,1497.5,1261.0,46.0,2434.5,2404.5,2375.0,1380.5,1251.0,1303.0,901.0,1005.5,860.5
800.8865251581337,10639.0,11114.0,11485.0,11095.5,11177.0,6428.5,6304.0,6559.0,5120.5,5236.5,5059.5,3912.5,4062.0,4087.5,1380.5,1659.0,1586.5,6.0,2560.5,2603.5,2537.5,1316.5,1263.5,1268.5,953.5,894.0,852.5
801.8568441710848,10724.0,11299.5,11725.0,11387.0,11428.5,6548.0,6531.5,6711.5,5251.0,5372.0,5067.0,4132.0,4066.5,4139.5,1436.5,1633.0,1655.0,21.5,2633.0,2656.5,2831.5,1439.0,1174.0,1407.5,951.0,939.0,918.0
802.8146732077739,10414.0,11096.0,11672.0,11253.5,11229.5,6695.0,6479.0,6615.5,5225.0,5356.5,5066.0,4085.5,4222.5,4022.0,1497.5,1563.5,1500.5,82.5,2607.0,2511.0,2744.0,1412.0,1324.0,1485.5,1024.0,854.5,989.5
803.7599596915521,10133.0,10719.5,11204.5,10925.5,11005.5,6542.0,6265.5,6356.0,5060.5,4940.0,4974.0,3936.5,4162.0,3814.5,1470.0,1472.5,1500.5,213.0,2524.5,2417.5,2491.0,1158.5,1286.5,1373.0,1034.5,779.0,1058.0
804.6926509490091,9920.0,10452.5,10705.0,10493.5,10588.5,6232.5,6100.5,6180.5,4889.5,4709.0,4785.5,3842.0,4007.5,3665.0,1345.5,1408.5,1464.5,236.0,2562.5,2443.0,2427.5,1231.5,1235.0,1253.0,933.0,883.5,1042.5
805.6126942102138,9387.0,9804.5,10212.5,9907.5,9928.0,5802.5,5748.5,6044.5,4652.0,4684.5,4527.0,3636.0,3831.0,3629.0,1143.0,1475.5,1309.5,1.0,2501.5,2414.5,2325.0,1212.0,1236.5,1079.5,855.5,879.0,933.0
806.5200366089531,8553.0,8917.5,9218.0,9095.0,9088.5,5275.0,5268.5,5576.0,4128.5,4295.5,4272.0,3252.5,3351.0,3264.5,996.5,1239.5,1215.0,1.0,2133.5,2208.0,2048.0,1114.0,1158.5,1015.5,864.0,835.5,954.5
807.4146251829733,7500.0,7893.0,8063.0,7983.5,7891.0,4713.0,4702.0,4813.5,3503.0,3673.5,3660.0,2903.0,2953.5,2692.0,954.0,1145.0,1243.5,1.0,1792.0,1955.5,1791.5,1129.0,1025.5,1039.0,674.5,811.0,809.0
808.2964068742189,6678.0,6901.5,7084.5,7013.0,7162.5,4215.0,4280.5,4244.5,3190.0,3192.5,3157.0,2578.0,2521.5,2461.0,846.5,1139.5,1086.5,1.0,1702.0,1707.0,1645.0,1012.0,953.5,916.5,595.5,608.5,514.0
809.1653285290731,6111.0,6238.0,6385.5,6440.0,6593.0,3849.5,3936.5,3937.0,2948.5,2849.5,2916.0,2259.5,2269.5,2374.0,789.0,863.0,819.0,98.5,1576.5,1566.0,1554.0,918.0,900.0,730.0,628.0,539.5,549.0
810.0213368985985,5393.0,5699.0,5950.0,5769.0,5945.0,3380.5,3428.5,3672.5,2723.0,2549.0,2550.0,2075.5,2196.5,1953.5,778.0,781.0,627.0,98.0,1331.0,1292.5,1431.5,799.5,746.5,694.0,558.0,427.0,592.5
810.8643786387753,4820.0,5206.5,5355.5,4981.0,5347.5,2874.0,3118.0,3293.5,2439.0,2228.5,2328.5,1816.5,2046.0,1711.5,560.5,818.0,577.0,1.0,1125.5,1103.0,1289.0,690.0,702.0,601.5,516.0,193.5,403.0
811.6944003107434,4618.0,4611.0,4783.0,4511.5,4923.0,2734.5,3037.5,2895.5,2113.5,2144.5,2132.5,1576.5,1818.0,1676.0,475.5,765.0,634.0,1.0,1052.0,1202.0,1104.5,641.0,601.5,504.0,360.5,278.0,252.5
812.5113483810409,4288.0,4191.0,4556.5,4244.5,4646.0,2594.5,2856.5,2603.0,1876.5,2063.0,1791.0,1609.0,1540.0,1455.0,639.5,750.5,527.0,1.0,1016.5,1145.5,961.5,575.5,577.0,579.0,312.0,429.5,272.5
813.3151692218445,3906.0,3956.0,4218.0,4017.0,4296.5,2406.5,2607.5,2471.0,1723.0,1874.5,1660.0,1565.5,1492.0,1453.0,644.5,716.5,472.5,1.0,997.0,1006.0,917.5,535.5,565.0,552.0,328.5,372.5,401.5
814.1058091112099,3693.0,3670.0,3816.5,3852.0,3921.0,2223.5,2436.5,2253.5,1743.0,1744.0,1681.5,1326.0,1468.0,1329.0,422.5,486.0,506.0,12.0,996.0,916.5,926.0,426.0,565.5,541.5,304.0,299.0,374.0
814.8832142333115,3400.0,3237.0,3420.0,3494.5,3525.5,2039.0,2191.5,2039.0,1590.5,1594.0,1729.0,1295.0,1170.0,1051.5,472.0,387.5,461.5,54.5,875.5,783.0,795.0,353.0,433.0,541.0,285.0,217.5,277.0
815.6473306786821,3196.0,3093.0,3205.5,3218.0,3271.0,1936.5,2021.5,1935.0,1489.0,1405.0,1658.5,1179.0,1116.0,1066.0,483.5,436.0,519.0,42.0,732.5,671.5,697.5,389.0,380.5,451.0,295.0,191.0,288.5
816.3981044444536,2996.0,3085.0,3139.5,3153.0,2960.5,1887.5,1901.5,1871.0,1534.0,1224.0,1385.0,1115.0,1197.5,974.0,234.0,432.0,570.5,1.0,622.0,777.0,759.5,460.5,432.0,339.0,360.5,250.0,296.5
817.1354814345963,2765.0,2935.5,2994.0,2905.0,2749.0,1906.5,1741.5,1899.5,1399.5,1183.5,1320.5,1097.0,1151.0,852.5,171.0,415.5,407.5,1.0,659.0,867.0,681.0,428.5,469.5,419.0,385.5,243.5,355.0
817.8594074601592,2586.0,2767.5,2902.5,2721.0,2817.0,1748.0,1644.0,1688.5,1192.0,1147.5,1352.0,992.0,1049.0,921.5,244.0,309.5,278.0,1.0,722.5,815.5,596.5,309.0,544.5,478.0,351.0,401.5,325.5
818.5698282395102,2445.0,2602.0,2786.5,2571.5,2725.5,1561.5,1575.0,1560.0,1233.5,1128.0,1232.0,1037.0,949.0,921.0,262.0,382.0,383.0,1.0,636.0,666.5,671.0,382.5,435.5,272.0,302.5,399.5,165.5
819.2666893985759,2326.0,2441.5,2513.5,2514.5,2537.0,1399.0,1464.0,1571.0,1133.0,1153.0,1214.0,1028.5,965.0,860.5,432.0,461.5,403.0,1.0,545.0,628.0,568.0,335.5,275.0,197.5,233.0,280.0,25.0
819.9499364710814,2362.0,2476.5,2508.0,2471.5,2431.0,1325.5,1457.5,1507.5,1064.5,1128.0,1155.5,968.5,804.0,738.5,313.0,383.0,342.5,1.0,487.0,663.0,504.5,286.0,208.0,193.0,176.0,197.5,154.5
820.6195148987904,2346.0,2373.5,2566.0,2235.0,2471.0,1367.5,1494.5,1501.5,1056.0,1074.5,1067.0,918.0,692.5,779.0,117.0,413.5,336.0,1.0,553.5,636.5,555.5,354.5,236.5,266.5,165.0,224.0,271.0
821.2753700317458,2143.0,2138.0,2380.5,2086.5,2422.0,1334.5,1402.0,1477.5,892.0,1150.0,1170.0,907.0,868.5,863.0,255.0,318.0,276.0,1.0,588.0,563.5,620.5,379.0,212.5,274.0,327.5,305.5,137.0
821.9174471285088,2113.0,2141.5,2254.0,2146.5,2249.5,1347.0,1400.0,1510.0,1038.5,1122.5,1228.5,864.0,871.0,735.0,360.5,273.0,282.0,15.0,533.5,593.5,605.5,372.5,203.5,44.0,313.0,229.5,205.5
822.5456913563995,2157.0,2176.5,2269.5,2164.5,2333.5,1367.0,1401.5,1489.0,1028.0,946.0,1299.0,790.5,765.5,621.0,413.5,381.5,267.0,1.0,541.0,613.5,600.0,268.5,183.5,191.0,255.5,180.0,223.0
823.1600477917364,2090.0,2236.0,2374.0,2184.0,2557.5,1413.0,1443.0,1440.0,965.5,857.5,1219.5,758.5,839.0,656.5,344.0,313.5,154.5,19.5,596.5,388.5,654.5,138.5,247.5,231.0,115.5,133.0,141.0
823.760461420077,2026.0,2301.0,2245.5,2296.0,2469.5,1354.0,1419.5,1408.5,1032.0,689.0,1002.5,892.5,715.5,685.5,207.5,384.5,198.5,29.0,566.5,397.0,629.0,81.0,314.5,133.0,5.5,218.0,252.5
824.3468771364576,2104.0,2257.5,2063.0,2272.0,2352.5,1226.5,1336.0,1379.0,955.0,739.0,925.0,1035.0,684.0,632.5,215.0,457.5,288.5,40.5,453.5,659.5,539.5,138.5,320.0,216.5,254.0,261.0,303.0
824.9192397456327,2221.0,2286.5,2174.5,2253.5,2310.5,1307.0,1427.0,1374.0,998.5,965.5,1061.5,1045.0,866.5,630.5,189.5,284.5,361.0,80.5,449.0,663.0,516.0,150.5,395.0,223.5,267.0,150.5,244.0
825.4774939623161,2302.0,2226.5,2340.5,2342.0,2194.5,1381.5,1464.0,1379.5,989.5,1031.0,1062.0,1014.5,906.5,594.0,161.5,270.0,374.0,1.0,470.0,451.0,552.0,161.5,349.0,165.0,55.0,136.5,137.5
826.02158441142,2217.0,2210.5,2304.5,2405.5,2376.0,1425.5,1460.0,1470.0,978.0,1004.5,944.0,912.5,954.5,660.5,249.5,259.0,315.5,2.0,460.5,430.0,420.5,292.5,271.0,208.5,44.0,62.0,64.5
826.5514556282951,2120.0,2345.5,2246.0,2331.0,2620.0,1522.0,1377.5,1460.0,1085.5,962.0,1007.5,867.0,865.5,787.0,273.5,299.5,343.0,56.0,415.0,347.5,457.5,297.5,268.5,397.5,150.5,1.0,153.0
827.0670520589711,2412.0,2313.5,2457.0,2334.0,2505.5,1586.0,1380.5,1484.5,1136.5,1028.0,1099.0,856.5,787.0,771.5,254.0,263.0,438.5,56.0,357.0,376.5,510.0,249.0,316.5,314.0,252.0,105.5,273.0
827.5683180603965,2667.0,2504.5,2638.5,2635.0,2524.5,1642.5,1574.0,1623.0,1282.0,1077.5,1114.5,906.5,957.5,916.0,296.5,195.5,412.5,1.0,429.0,530.0,537.5,349.5,374.0,131.5,332.5,195.0,207.0
828.055197900678,2663.0,2859.0,2941.0,2937.5,3019.5,1729.5,1840.5,1716.0,1414.0,1252.0,1259.0,1067.5,1158.0,994.0,388.0,320.5,361.5,1.0,549.0,642.0,817.5,338.5,377.5,204.5,275.0,187.5,218.0
828.5276357593215,2979.0,3286.5,3456.0,3233.0,3378.5,1910.5,2007.0,1991.5,1462.0,1400.0,1523.5,1188.0,1313.5,978.0,462.5,518.5,383.5,10.0,671.5,785.0,954.5,327.0,365.5,362.0,369.0,146.0,227.5
828.9855757274715,3527.0,3738.5,3799.0,3762.0,3736.5,2200.0,2244.0,2329.5,1662.0,1565.0,1722.0,1362.0,1361.0,1077.0,474.0,613.5,375.0,1.0,852.5,875.0,929.5,529.0,404.0,424.0,435.0,163.0,203.5
829.4289618081514,3944.0,3886.0,4149.5,4146.5,4085.0,2443.5,2577.0,2493.0,1910.5,1735.0,1938.0,1549.5,1417.5,1237.0,510.5,567.0,441.5,1.0,1019.5,910.0,1114.0,492.5,326.0,329.5,380.0,352.0,283.0
829.8577379165023,4053.0,4029.0,4354.5,4291.0,4241.0,2624.5,2662.0,2622.5,2010.5,1799.0,1979.0,1601.5,1506.5,1404.5,678.0,574.5,376.5,6.5,1020.0,893.5,1086.0,453.5,371.5,369.0,477.5,468.5,522.5
830.2718478800255,4100.0,4213.5,4337.0,4315.5,4465.5,2656.0,2661.5,2658.0,1972.5,2011.5,2111.5,1626.5,1670.5,1404.5,676.5,614.5,514.0,12.0,940.0,991.0,924.5,516.5,412.5,513.5,590.5,447.0,524.0
830.6712354388195,4183.0,4265.5,4404.0,4366.0,4491.0,2625.5,2724.0,2604.0,2029.5,2000.5,2099.0,1636.5,1796.5,1353.0,558.0,680.0,649.5,1.0,912.5,1075.0,971.5,561.5,416.5,512.0,507.0,445.5,334.5
831.0558442458226,4097.0,4407.0,4423.5,4306.5,4512.0,2597.5,2744.0,2672.5,1948.5,1890.0,2005.5,1650.0,1767.0,1476.5,546.5,640.5,536.5,1.0,1057.5,1037.5,1014.0,600.0,628.5,471.5,339.5,356.0,313.5
831.4256178670518,4050.0,4504.0,4371.0,4175.0,4626.0,2511.0,2702.0,2744.0,1766.0,1899.0,2123.0,1667.0,1749.0,1618.0,555.0,589.0,568.0,24.0,1195.0,995.0,1005.0,504.0,717.0,435.0,304.0,322.0,238.0
831.7804997818419,4019.0,4242.0,4584.0,4443.0,4539.0,2667.0,2826.0,2637.0,2129.0,2215.0,1971.0,1664.0,1704.0,1811.0,441.0,613.0,400.0,106.0,1056.0,1031.0,851.0,499.0,518.0,523.0,555.0,387.0,387.0
