Wavelength (nm),Reference 1,Scan_ID 1
715.1361977638682,6256.0,6332.0
716.8011275802396,6090.0,6126.0
718.4567200799737,5951.0,5855.0
720.1029293783442,5864.0,5695.0
721.7397094785047,5836.0,5676.0
723.3670142717265,5832.0,5660.0
724.9847975376399,5732.0,5672.0
726.5930129444743,5620.0,5584.0
728.1916140492972,5550.0,5504.0
729.7805542982551,5470.0,5453.0
731.3597870268131,5315.0,5270.0
732.9292654599955,5144.0,5083.0
734.4889427126244,5055.0,5008.0
736.0387717895612,4903.0,4890.0
737.5787055859462,4770.0,4752.0
739.1086968874375,4758.0,4647.0
740.628698370453,4748.0,4571.0
742.1386626024085,4660.0,4557.0
743.638542041959,4457.0,4491.0
745.1282890392379,4406.0,4350.0
746.6078558360972,4483.0,4365.0
748.0771945663481,4421.0,4385.0
749.536257256,4399.0,4300.0
750.9849958235013,4366.0,4350.0
752.4233620799789,4298.0,4291.0
753.8513077294785,4262.0,4224.0
755.2687843692048,4236.0,4187.0
756.6757434897606,4178.0,4079.0
758.0721364753877,3941.0,3943.0
759.4579146042066,3789.0,3761.0
760.8330290484566,3681.0,3590.0
762.1974308747357,3487.0,3378.0
763.5510710442404,3334.0,3183.0
764.8939004130059,3188.0,3068.0
766.2258697321464,3095.0,3034.0
767.5469296480946,3061.0,2994.0
768.8570307028418,3051.0,2960.0
770.1561233341782,2991.0,2886.0
771.4441578759328,2917.0,2799.0
772.7210845582126,2801.0,2787.0
773.9868535076445,2654.0,2733.0
775.2414147476129,2677.0,2695.0
776.4847181985016,2756.0,2652.0
777.716713677933,2727.0,2592.0
778.937350901008,2619.0,2497.0
780.1465794805465,2507.0,2467.0
781.3443489273269,2540.0,2483.0
782.5306086503261,2585.0,2416.0
783.7053079569602,2514.0,2354.0
784.8683960533237,2408.0,2278.0
786.0198220444298,2321.0,2290.0
787.1595349344504,2277.0,2328.0
788.2874836269561,2326.0,2295.0
789.4036169251566,2299.0,2262.0
790.5078835321397,2233.0,2232.0
791.6002320511119,2208.0,2220.0
792.680610985639,2182.0,2229.0
793.748968739885,2244.0,2355.0
794.8052536188527,2413.0,2532.0
795.8494138286239,2721.0,2762.0
796.8813974765987,3002.0,3081.0
797.901152571736,3291.0,3260.0
798.9086270247935,3605.0,3420.0
799.9037686485676,3905.0,3685.0
800.8865251581337,4262.0,4022.0
801.8568441710848,4448.0,4361.0
802.8146732077739,4432.0,4438.0
803.7599596915521,4368.0,4310.0
804.6926509490091,4305.0,4264.0
805.6126942102138,4074.0,4139.0
806.5200366089531,3660.0,3747.0
807.4146251829733,3246.0,3238.0
808.2964068742189,2935.0,2874.0
809.1653285290731,2702.0,2638.0
810.0213368985985,2398.0,2436.0
810.8643786387753,2118.0,2183.0
811.6944003107434,2018.0,1950.0
812.5113483810409,1903.0,1871.0
813.3151692218445,1822.0,1726.0
814.1058091112099,1718.0,1555.0
814.8832142333115,1416.0,1428.0
815.6473306786821,1286.0,1305.0
816.3981044444536,1196.0,1159.0
817.1354814345963,1159.0,1144.0
817.8594074601592,1103.0,1110.0
818.5698282395102,1014.0,1052.0
819.2666893985759,1008.0,1007.0
819.9499364710814,970.0,938.0
820.6195148987904,964.0,988.0
821.2753700317458,947.0,920.0
821.9174471285088,918.0,864.0
822.5456913563995,895.0,924.0
823.1600477917364,868.0,947.0
823.760461420077,876.0,936.0
824.3468771364576,965.0,905.0
824.9192397456327,942.0,892.0
825.4774939623161,902.0,871.0
826.02158441142,974.0,900.0
826.5514556282951,978.0,938.0
827.0670520589711,938.0,947.0
827.5683180603965,987.0,968.0
828.055197900678,1098.0,1000.0
828.5276357593215,1179.0,1170.0
828.9855757274715,1320.0,1355.0
829.4289618081514,1494.0,1446.0
829.8577379165023,1599.0,1533.0
830.2718478800255,1680.0,1673.0
830.6712354388195,1677.0,1666.0
831.0558442458226,1672.0,1681.0
831.4256178670518,1714.0,1791.0
831.7804997818419,1881.0,1734.0
