Wavelength (nm),Reference 1,Scan_ID 1
722.4833810679272,1483.0,2610.0
724.2741606409987,1441.0,3014.0
726.058497051229,1528.0,3666.0
727.8363951403007,1564.0,4102.0
729.6078601708931,1528.0,4247.0
731.3728978286769,1627.0,4344.0
733.1315142243094,1713.0,4493.0
734.8837158954298,1808.0,5004.0
736.6295098086534,1822.0,5827.0
738.3689033615674,1699.0,6443.0
740.1019043847258,1735.0,6808.0
741.8285211436439,1763.0,6847.0
743.548762340794,1736.0,6407.0
745.2626371175999,1922.0,6442.0
746.9701550564323,2070.0,7604.0
748.6713261826033,2174.0,10026.0
750.3661609663618,2253.0,12341.0
752.0546703248888,2186.0,13417.0
753.7368656242917,2174.0,13539.0
755.4127586816,2287.0,12825.0
757.0823617667596,2576.0,12096.0
758.7456876046282,3157.0,13381.0
760.4027493769709,3502.0,17633.0
762.0535607244541,3548.0,23543.0
763.6981357486411,3548.0,28329.0
765.3364890139873,3423.0,30447.0
766.968635549835,3203.0,30044.0
768.594590852408,2781.0,27521.0
770.2143708868075,2472.0,23285.0
771.8279920890064,2367.0,18881.0
773.4354713678446,2133.0,16280.0
775.0368261070234,1860.0,14872.0
776.6320741671022,1630.0,13080.0
778.2212338874916,1410.0,10223.0
779.8043240884493,1358.0,6588.0
781.381364073075,1374.0,3727.0
782.952373629306,1358.0,2549.0
784.5173730319106,1401.0,2255.0
786.0763830444849,1324.0,2187.0
787.6294249214471,1387.0,2420.0
789.1765204100325,1655.0,3011.0
790.7176917522879,1738.0,3848.0
792.2529616870679,1809.0,5200.0
793.7823534520287,1889.0,6771.0
795.3058907856241,1878.0,8147.0
796.8235979291002,2023.0,9645.0
798.3354996284899,2039.0,10935.0
799.8416211366081,1885.0,11730.0
801.3419882150471,1919.0,11932.0
802.8366271361722,2043.0,11768.0
804.3255646851148,2249.0,12081.0
805.8088281617693,2447.0,12850.0
807.2864453827868,2563.0,14262.0
808.7584446835713,2621.0,16449.0
810.2248549202736,2495.0,19152.0
811.6857054717874,2411.0,21405.0
813.1410262417427,2285.0,22027.0
814.5908476605033,1884.0,20596.0
816.0352006871591,1630.0,17838.0
817.474116811523,1536.0,14126.0
818.9076280561252,1519.0,9502.0
820.3357669782082,1643.0,6105.0
821.7585666717221,1621.0,5045.0
823.1760607693193,1650.0,5465.0
824.5882834443494,1717.0,6834.0
825.9952694128551,1635.0,8209.0
827.3970539355662,1630.0,8897.0
828.7936728198948,1549.0,8876.0
830.1851624219312,1398.0,8195.0
831.5715596484375,1409.0,7320.0
832.9529019588437,1501.0,6256.0
834.3292273672422,1517.0,4955.0
835.700574444383,1572.0,4332.0
837.0669823196693,1700.0,4876.0
838.4284906831506,1850.0,6252.0
839.7851397875203,1907.0,8006.0
841.136970450109,1841.0,9747.0
842.4840240548792,1834.0,11019.0
843.8263425544226,1719.0,11313.0
845.1639684719521,1564.0,10847.0
846.4969449032993,1459.0,9802.0
847.8253155189078,1254.0,8302.0
849.1491245658295,1238.0,6634.0
850.4684168697186,1277.0,5005.0
851.7832378368273,1213.0,3969.0
853.0936334560007,1285.0,3669.0
854.3996503006714,1235.0,3553.0
855.7013355308547,1167.0,3356.0
856.998736895144,1231.0,3105.0
858.2919027327059,1205.0,2687.0
859.580881975274,1248.0,2266.0
860.865724149145,1229.0,1826.0
862.1464793771739,1158.0,1551.0
863.4231983807684,1214.0,1601.0
864.6959324818837,1202.0,1584.0
865.9647336050183,1194.0,1588.0
867.229654279209,1178.0,1642.0
868.4907476400248,1115.0,1619.0
869.7480674315628,1188.0,1660.0
871.0016680084439,1208.0,1656.0
872.2516043378058,1134.0,1581.0
873.4979320013003,1167.0,1527.0
874.7407071970862,1124.0,1378.0
875.9799867418262,1095.0,1307.0
877.2158280726808,1164.0,1377.0
878.4482892493031,1176.0,1334.0
879.6774289558348,1189.0,1202.0
880.9033065029009,1455.0,1455.0
