Wavelength (nm),X: 0 Y: 0,X: 0 Y: 1,X: 0 Y: 2,X: 0 Y: 3,X: 0 Y: 4,X: 0 Y: 5,X: 0 Y: 6,X: 0 Y: 7,X: 0 Y: 8,X: 1 Y: 9,X: 1 Y: 8,X: 1 Y: 7,X: 1 Y: 6,X: 1 Y: 5,X: 1 Y: 4,X: 1 Y: 3,X: 1 Y: 2,X: 1 Y: 1,X: 2 Y: 0,X: 2 Y: 1,X: 2 Y: 2,X: 2 Y: 3,X: 2 Y: 4,X: 2 Y: 5,X: 2 Y: 6,X: 2 Y: 7,X: 2 Y: 8,X: 3 Y: 9,X: 3 Y: 8,X: 3 Y: 7,X: 3 Y: 6,X: 3 Y: 5,X: 3 Y: 4,X: 3 Y: 3,X: 3 Y: 2,X: 3 Y: 1,X: 4 Y: 0,X: 4 Y: 1,X: 4 Y: 2,X: 4 Y: 3,X: 4 Y: 4,X: 4 Y: 5,X: 4 Y: 6,X: 4 Y: 7,X: 4 Y: 8,X: 5 Y: 9,X: 5 Y: 8,X: 5 Y: 7,X: 5 Y: 6,X: 5 Y: 5,X: 5 Y: 4,X: 5 Y: 3,X: 5 Y: 2,X: 5 Y: 1,X: 6 Y: 0,X: 6 Y: 1,X: 6 Y: 2,X: 6 Y: 3,X: 6 Y: 4,X: 6 Y: 5,X: 6 Y: 6,X: 6 Y: 7,X: 6 Y: 8,X: 7 Y: 9,X: 7 Y: 8,X: 7 Y: 7,X: 7 Y: 6,X: 7 Y: 5,X: 7 Y: 4,X: 7 Y: 3,X: 7 Y: 2,X: 7 Y: 1,X: 8 Y: 0,X: 8 Y: 1,X: 8 Y: 2,X: 8 Y: 3,X: 8 Y: 4,X: 8 Y: 5,X: 8 Y: 6,X: 8 Y: 7,X: 8 Y: 8,X: 9 Y: 9,X: 9 Y: 8,X: 9 Y: 7,X: 9 Y: 6,X: 9 Y: 5,X: 9 Y: 4,X: 9 Y: 3,X: 9 Y: 2,X: 9 Y: 1
422.17551806232854,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18026.333333333332,18444.666666666668,18904.333333333332,18971.666666666668,24110.0,23349.666666666668,26479.666666666668,28549.333333333332,32959.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13799.333333333334,15148.333333333334,13690.333333333334,13712.333333333334,13774.0,14120.333333333334,14322.0,13187.0,13698.666666666666,19505.333333333332,20041.333333333332,19477.666666666668,19458.0,19988.666666666668,20251.666666666668,22319.333333333332,22101.666666666668,23701.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,28444.0,26871.666666666668,32601.0,29160.333333333332,29950.333333333332,28823.333333333332,31948.333333333332,33610.333333333336,34014.333333333336,38412.333333333336,45012.333333333336,43061.333333333336,40059.666666666664,37956.0,37055.333333333336,36150.333333333336,37508.0,31908.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
424.7306935358144,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18194.0,18737.0,19012.666666666668,19172.0,24358.666666666668,23690.333333333332,26762.333333333332,28949.0,33299.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13852.666666666666,15220.0,13690.333333333334,13747.0,13872.0,14218.0,14312.333333333334,13281.333333333334,13810.666666666666,19375.666666666668,19743.666666666668,19331.333333333332,19436.333333333332,19762.666666666668,19967.0,22107.0,21906.666666666668,23363.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,28388.333333333332,26845.0,32454.666666666668,28922.666666666668,29930.0,28733.666666666668,31903.0,33551.666666666664,34063.0,38303.333333333336,45066.0,42975.333333333336,40226.0,38064.666666666664,37150.333333333336,36237.333333333336,37526.666666666664,31978.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
427.2816395483183,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18058.666666666668,18663.333333333332,18848.333333333332,19179.0,24337.333333333332,23721.666666666668,26704.666666666668,28826.0,33248.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13728.333333333334,15053.666666666666,13668.666666666666,13536.333333333334,13765.0,14152.333333333334,14133.666666666666,13069.666666666666,13775.666666666666,18997.666666666668,19412.333333333332,19031.666666666668,19066.0,19313.0,19682.666666666668,21620.0,21436.666666666668,22852.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,27856.0,26240.0,31936.333333333332,28354.666666666668,29402.0,28339.0,31364.666666666668,32980.666666666664,33215.333333333336,37660.666666666664,44295.666666666664,42309.0,39817.0,37304.666666666664,36561.0,35544.0,36831.666666666664,31367.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
429.82833057432134,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,17858.666666666668,18553.333333333332,18756.666666666668,19051.0,24190.0,23671.666666666668,26589.333333333332,28554.0,33021.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13464.333333333334,14867.0,13521.666666666666,13299.333333333334,13522.0,14000.666666666666,13984.666666666666,12828.666666666666,13619.0,18519.333333333332,19021.0,18707.0,18637.0,18961.0,19131.666666666668,21135.333333333332,20868.666666666668,22023.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,27095.0,25574.0,31313.333333333332,27919.0,28886.333333333332,27760.0,30490.0,32190.666666666668,32427.0,36556.666666666664,43165.333333333336,41168.666666666664,38893.333333333336,36373.333333333336,35858.0,34629.666666666664,35883.333333333336,30560.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
432.3707410810044,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,17976.333333333332,18413.0,18836.0,19128.0,24232.0,23758.0,26599.666666666668,28533.0,33188.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13525.666666666666,14799.666666666666,13666.0,13372.0,13418.0,14010.333333333334,14066.333333333334,12805.666666666666,13525.333333333334,18341.666666666668,18911.333333333332,18594.666666666668,18378.666666666668,18570.666666666668,19074.0,20990.333333333332,20471.333333333332,21863.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,26726.666666666668,25268.0,31270.333333333332,27617.0,28472.333333333332,27229.333333333332,30268.666666666668,31850.333333333332,31980.0,35935.333333333336,42647.666666666664,40656.333333333336,38161.0,35658.333333333336,35277.333333333336,34217.333333333336,35385.666666666664,30157.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
434.90884553153813,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18166.666666666668,18587.0,19053.666666666668,19202.666666666668,24598.0,23944.333333333332,26732.666666666668,28901.0,33482.666666666664,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,13589.666666666666,14939.0,13575.333333333334,13466.0,13450.333333333334,13992.333333333334,14100.666666666666,12932.666666666666,13464.0,18371.333333333332,18772.333333333332,18450.666666666668,18520.0,18606.333333333332,18948.666666666668,20976.333333333332,20567.0,21807.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,26780.666666666668,25364.0,31341.333333333332,27654.333333333332,28547.333333333332,27342.333333333332,30180.666666666668,31974.0,32075.666666666668,35804.666666666664,42722.0,40724.666666666664,38068.0,35452.666666666664,35060.666666666664,34185.666666666664,35201.333333333336,30115.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
437.44261838837156,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18547.0,18939.666666666668,19409.333333333332,19624.333333333332,25237.666666666668,24628.666666666668,27329.666666666668,29679.333333333332,34219.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14055.666666666666,15138.0,13795.0,13767.0,13717.0,14254.333333333334,14308.333333333334,13280.333333333334,13794.0,18796.0,19260.666666666668,18672.333333333332,18983.666666666668,18967.333333333332,19492.0,21447.666666666668,21014.333333333332,22337.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,27429.333333333332,26032.666666666668,32155.666666666668,28278.333333333332,29189.333333333332,27903.333333333332,30911.666666666668,32704.333333333332,32818.0,36423.666666666664,43420.333333333336,41412.0,38615.666666666664,35924.333333333336,35625.0,34897.666666666664,35817.0,30600.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
439.97203411652185,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18997.666666666668,19491.666666666668,19925.666666666668,20189.666666666668,25898.666666666668,25268.333333333332,28113.0,30591.333333333332,35087.666666666664,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14424.666666666666,15499.0,13992.0,14102.333333333334,14138.0,14598.333333333334,14575.333333333334,13664.0,14151.666666666666,19455.333333333332,19844.666666666668,19187.0,19605.666666666668,19701.0,20103.666666666668,22090.333333333332,21742.666666666668,23116.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,28352.0,26818.333333333332,33036.0,29159.0,30088.666666666668,28777.0,31754.666666666668,33717.666666666664,33905.0,37055.333333333336,44450.0,42233.666666666664,39525.666666666664,36911.0,36452.0,35701.0,36700.666666666664,31368.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
442.4970671868639,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,19394.333333333332,20027.0,20309.0,20618.0,26487.333333333332,25810.666666666668,28806.666666666668,31322.333333333332,36057.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14791.666666666666,15851.333333333334,14413.666666666666,14463.333333333334,14522.0,15092.0,15018.333333333334,14056.0,14437.0,20076.666666666668,20613.666666666668,19922.0,20147.0,20381.666666666668,20761.333333333332,22751.333333333332,22377.333333333332,24043.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,29139.666666666668,27666.0,34188.0,30151.333333333332,31080.333333333332,29511.333333333332,32813.333333333336,34823.333333333336,35116.666666666664,37769.333333333336,45490.0,43154.333333333336,40420.666666666664,37784.0,37381.0,36488.333333333336,37754.0,31978.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
445.0176920794193,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,19725.333333333332,20380.0,20746.0,20847.0,26808.333333333332,26115.0,29353.333333333332,31821.0,36846.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15007.333333333334,16268.333333333334,14762.333333333334,14847.333333333334,14911.666666666666,15484.0,15411.333333333334,14367.333333333334,14695.333333333334,20591.666666666668,21168.0,20527.333333333332,20723.333333333332,21052.666666666668,21185.0,23350.333333333332,22986.0,24787.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,29868.0,28399.333333333332,35068.666666666664,30845.0,31925.333333333332,30385.0,33719.666666666664,35811.0,36113.0,38206.333333333336,46322.333333333336,43863.333333333336,41216.333333333336,38485.666666666664,37946.333333333336,37037.666666666664,38466.0,32399.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
447.5338832866456,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,19903.666666666668,20597.666666666668,20886.666666666668,20873.666666666668,27150.0,26271.666666666668,29634.0,32087.333333333332,37360.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15218.0,16537.333333333332,15038.0,15024.0,15096.0,15667.0,15648.666666666666,14615.666666666666,14825.666666666666,20976.0,21682.0,21000.333333333332,21090.333333333332,21600.0,21572.333333333332,24057.333333333332,23572.333333333332,25352.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,30473.666666666668,29093.0,35760.0,31501.0,32745.666666666668,31097.0,34388.666666666664,36504.0,36916.0,38475.666666666664,46572.666666666664,44360.0,41565.0,38555.0,38335.333333333336,37262.0,38663.333333333336,32420.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
450.04561531672664,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,20026.0,20546.666666666668,20919.666666666668,21002.666666666668,27075.0,26364.0,29684.333333333332,32032.0,37360.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15360.333333333334,16824.333333333332,15270.666666666666,15170.0,15215.666666666666,15675.666666666666,15773.0,14687.666666666666,14940.666666666666,21408.0,22019.0,21262.0,21529.333333333332,22005.666666666668,21964.333333333332,24396.0,24047.333333333332,25682.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,30994.666666666668,29466.666666666668,36253.333333333336,31916.666666666668,33271.0,31690.666666666668,34863.0,37011.0,37357.0,38181.333333333336,46346.0,44267.0,41337.333333333336,38497.333333333336,38282.0,37131.333333333336,38562.333333333336,32279.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
452.55286269686025,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,20124.666666666668,20610.0,20941.0,21112.0,27124.666666666668,26351.333333333332,29569.666666666668,32104.333333333332,37290.666666666664,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15589.666666666666,17045.666666666668,15452.0,15262.666666666666,15475.0,15851.0,15948.333333333334,14866.0,15138.333333333334,21929.666666666668,22499.333333333332,21696.333333333332,21996.0,22240.666666666668,22394.0,25002.0,24685.666666666668,26143.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,31445.0,29895.666666666668,36704.333333333336,32514.0,33698.666666666664,32203.0,35418.0,37431.666666666664,37950.666666666664,37866.0,45946.0,44048.333333333336,40919.333333333336,38247.333333333336,38063.666666666664,36891.0,38175.666666666664,32159.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
455.0555999765491,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,20265.333333333332,20674.0,21031.666666666668,21181.666666666668,27055.333333333332,26462.333333333332,29556.666666666668,32008.666666666668,37082.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15605.666666666666,17208.666666666668,15608.333333333334,15463.666666666666,15633.0,16005.0,16057.333333333334,14913.666666666666,15299.333333333334,22255.0,23007.666666666668,22031.333333333332,22438.0,22621.0,22973.666666666668,25276.333333333332,25152.333333333332,26588.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,31920.333333333332,30287.333333333332,37138.0,33103.666666666664,34321.0,32686.0,35959.333333333336,38011.333333333336,38470.666666666664,37393.333333333336,45595.0,43676.666666666664,40366.333333333336,38098.0,37461.0,36571.666666666664,37847.333333333336,31779.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
457.5538017308895,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,20289.666666666668,20751.333333333332,21093.666666666668,21191.666666666668,27131.0,26442.0,29520.333333333332,32141.0,37018.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15731.0,17343.0,15703.666666666666,15548.0,15671.333333333334,16204.0,16141.666666666666,15025.0,15559.666666666666,22661.0,23547.0,22540.666666666668,22825.333333333332,23047.333333333332,23504.333333333332,26074.0,25672.0,27246.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,32507.0,30866.0,37694.666666666664,33872.666666666664,34899.666666666664,33335.666666666664,36662.666666666664,38688.333333333336,39129.333333333336,36828.0,45093.666666666664,43089.666666666664,39891.0,37520.0,36938.0,36112.333333333336,37236.333333333336,31376.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
460.0474425638606,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,20276.333333333332,20631.0,20934.0,21088.0,27016.333333333332,26304.333333333332,29467.0,31996.666666666668,36837.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15662.0,17326.0,15716.666666666666,15559.333333333334,15502.333333333334,16222.333333333334,16127.333333333334,14961.333333333334,15492.666666666666,22851.0,23942.333333333332,22983.666666666668,23291.666666666668,23602.0,23948.666666666668,26405.0,25918.333333333332,27900.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,32968.666666666664,31053.0,38110.666666666664,34397.666666666664,35283.0,33655.333333333336,37101.666666666664,39149.333333333336,39478.666666666664,35876.666666666664,44117.333333333336,42066.0,39014.0,36647.0,36132.666666666664,35323.0,36353.666666666664,30618.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
462.53649711161415,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,19889.666666666668,20266.666666666668,20516.0,20741.0,26536.0,25751.666666666668,28947.666666666668,31484.333333333332,36074.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15533.666666666666,17197.666666666668,15531.0,15327.333333333334,15194.666666666666,16033.0,15994.0,14746.333333333334,15297.0,23104.0,24112.333333333332,23088.0,23420.666666666668,23735.666666666668,23963.666666666668,26586.666666666668,26139.666666666668,28083.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,33000.666666666664,30994.333333333332,38116.333333333336,34511.333333333336,35241.333333333336,33898.0,37056.333333333336,39148.666666666664,39405.666666666664,34523.666666666664,42450.0,40639.333333333336,37746.333333333336,35319.0,35082.333333333336,34100.666666666664,35044.666666666664,29708.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
465.02094004576344,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,19415.0,19800.333333333332,20021.666666666668,20292.666666666668,25820.333333333332,25117.0,28107.666666666668,30479.0,35121.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,15197.666666666666,16693.666666666668,15168.0,14977.0,14920.0,15767.333333333334,15670.333333333334,14411.333333333334,14903.333333333334,22988.666666666668,24081.333333333332,23005.0,23290.333333333332,23682.666666666668,23814.666666666668,26367.666666666668,26000.333333333332,27872.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,32653.666666666668,30514.0,37739.333333333336,34030.666666666664,34722.333333333336,33452.0,36598.333333333336,38546.333333333336,38860.0,32786.0,40370.333333333336,38682.0,36071.333333333336,33772.666666666664,33494.0,32599.333333333332,33372.666666666664,28377.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0
467.50074607667284,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18855.0,19258.333333333332,19447.333333333332,19668.333333333332,25058.0,24298.333333333332,27172.0,29454.333333333332,33875.666666666664,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14920.0,16188.0,14853.666666666666,14643.666666666666,14611.666666666666,15386.333333333334,15293.333333333334,14035.0,14554.333333333334,22735.666666666668,23981.666666666668,22826.0,22938.666666666668,23487.666666666668,23570.333333333332,26226.333333333332,25913.0,27573.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,32026.666666666668,30119.0,37123.0,33268.333333333336,34145.333333333336,32832.666666666664,35893.333333333336,37761.666666666664,38173.0,31111.666666666668,38486.0,36705.666666666664,34215.333333333336,32085.0,31845.666666666668,30871.333333333332,31726.666666666668,27034.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,64794.0
469.9758899567474,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,18154.333333333332,18625.333333333332,18836.0,19002.666666666668,24227.0,23431.333333333332,26110.666666666668,28378.0,32918.333333333336,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14502.333333333334,15607.0,14409.333333333334,14237.333333333334,14214.666666666666,14939.0,14786.666666666666,13573.666666666666,14041.666666666666,22370.666666666668,23656.0,22591.0,22751.666666666668,23245.666666666668,23307.333333333332,25898.333333333332,25518.333333333332,27347.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,31269.333333333332,29439.333333333332,36450.0,32333.0,33454.666666666664,31851.333333333332,35205.333333333336,36788.333333333336,37171.333333333336,29367.666666666668,36472.333333333336,34627.666666666664,32306.0,30287.666666666668,30133.333333333332,29235.0,29933.666666666668,25465.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,63266.0
472.4463464837218,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,17696.333333333332,18259.0,18422.0,18432.333333333332,23640.333333333332,22809.333333333332,25483.0,27636.666666666668,32044.333333333332,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14367.333333333334,15436.0,14290.333333333334,14109.333333333334,14059.333333333334,14666.0,14574.333333333334,13331.666666666666,13806.0,22282.333333333332,23500.333333333332,22527.333333333332,22815.333333333332,23243.0,23405.666666666668,25874.666666666668,25521.666666666668,27346.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,30887.333333333332,29178.333333333332,35812.0,31794.0,33254.0,31502.666666666668,34717.666666666664,36316.0,36744.333333333336,28110.0,35048.0,33332.0,30794.0,29063.333333333332,28836.666666666668,28038.333333333332,28833.333333333332,24366.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,61329.333333333336
474.91209050394997,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,17386.666666666668,17972.0,18154.333333333332,18197.666666666668,23248.0,22591.666666666668,25084.666666666668,27034.666666666668,31555.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,14234.333333333334,15395.0,14095.333333333334,13942.333333333334,13943.666666666666,14474.0,14448.333333333334,13330.0,13574.666666666666,22441.333333333332,23377.0,22573.666666666668,22967.333333333332,23344.333333333332,23659.666666666668,25943.666666666668,25527.333333333332,27491.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,30807.333333333332,29088.666666666668,35807.0,31772.333333333332,33196.333333333336,31531.0,34498.333333333336,36239.333333333336,36706.333333333336,27027.0,34165.333333333336,32521.666666666668,29985.666666666668,28281.666666666668,27973.666666666668,27363.666666666668,27935.666666666668,23572.666666666668,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,60361.333333333336
